105,2007-02-20 02:31:48,121.523800,31.230500, 40,157,0
105,2007-02-20 02:32:04,121.522300,31.231300, 34,157,0
105,2007-02-20 02:33:16,121.522000,31.231300, 32, 45,0
105,2007-02-20 02:33:32,121.523300,31.230600, 10, 67,0
105,2007-02-20 02:33:49,121.524000,31.230000, 36, 67,0
105,2007-02-20 02:34:06,121.525000,31.229300, 10, 67,0
105,2007-02-20 02:34:29,121.524300,31.229800, 28,157,0
105,2007-02-20 02:34:46,121.523300,31.230800, 48,157,0
105,2007-02-20 02:35:02,121.521600,31.231500, 28,135,0
105,2007-02-20 02:36:03,121.521300,31.231600,  0,135,0
105,2007-02-20 02:36:28,121.520300,31.232000, 30,157,0
